Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
base_link,-0.000420030422995675,0.0163366044723407,0.000420045041829593,0,0,0,0.44130548858899,0.000536733963070829,1.52397192563187E-06,-1.75291479004569E-05,0.000965019557497327,-1.52398754952585E-06,0.000536733421587594,0,0,0,0,0,0,package://UR5_simplified2/meshes/base_link.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://UR5_simplified2/meshes/base_link.STL,,01-Base-2,Origin_global,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
j1,-0.058879461765672,0.0151336322048917,-5.24202044640188E-06,0,0,0,1.51495048391269,0.00282994613844968,0.000324668777850971,-1.47797176832201E-07,0.00247570172636265,3.82021832349878E-07,0.00257580968014944,0,0,0,0,0,0,package://UR5_simplified2/meshes/j1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://UR5_simplified2/meshes/j1.STL,,01-J1-3,Origin_j1,Axis_j1,j1,revolute,0,0,0.0313,0,1.5708,0,base_link,1,0,0,0,0,-4.7124,0,,,,,,,,
j2,0.0648361658314044,-0.209004061376109,-1.23155221259878E-08,0,0,0,4.66729876573488,0.0219294842247083,-7.18981949137377E-09,2.09104575114148E-09,0.00644094865252764,-7.57334074251366E-07,0.0213552546161582,0,0,0,0,0,0,package://UR5_simplified2/meshes/j2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://UR5_simplified2/meshes/j2.STL,,01-J2-3,Origin_j2,Axis_j2,j2,revolute,-0.0597,0.075399,0,-3.1416,0,1.5708,j1,1,0,0,0,0,0,1.5708,,,,,,,,
j3,-0.173826493031852,-0.0474263574060036,-4.95434820006725E-08,0,0,0,2.39901324441344,0.00204229586440966,-0.000125752505407837,-1.20659842072695E-08,0.0115872131206061,1.20783785634617E-08,0.0114707961305417,0,0,0,0,0,0,package://UR5_simplified2/meshes/j3.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://UR5_simplified2/meshes/j3.STL,,01-J3-2,Origin_j3,Axis_j3,j3,revolute,0,-0.425,0,3.1416,0,1.5708,j2,0,1,0,0,0,-2.0944,2.0944,,,,,,,,
j4,0.00644919885722728,0.0377917982433393,6.42638685486703E-09,0,0,0,0.321808563847766,0.000268719586442726,-2.98851509149925E-05,-1.8842313869565E-10,0.000235433301847422,1.84465229647951E-10,0.000253503684854722,0,0,0,0,0,0,package://UR5_simplified2/meshes/j4.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://UR5_simplified2/meshes/j4.STL,,01-J4-2,Origin_j4,Axis_j4,j4,revolute,-0.40787,0.0076669,0,-3.1416,0,-3.1416,j3,0,1,0,0,0,-3.1416,0,,,,,,,,
j5,0.00644922475929381,0.0377917860992273,5.99930906098294E-09,0,0,0,0.321808531310946,0.000268719642713045,-2.98851315554222E-05,2.77236661426714E-10,0.000235433171783743,-5.05263744647266E-11,0.000253503506613561,0,0,0,0,0,0,package://UR5_simplified2/meshes/j5.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://UR5_simplified2/meshes/j5.STL,,01-J5-3,Origin_j5,Axis_j5,j5,revolute,0.050217,0.045249,0,0,0,-1.5708,j4,0,1,0,0,0,-4.7124,0,,,,,,,,
j6,-1.15735176997589E-09,0.0218984674733232,0.000143128299193512,0,0,0,0.164823391159791,6.80617682267473E-05,9.37822822097515E-13,-7.21007655945049E-11,0.000116042608880082,-1.05593403960908E-07,6.87583432276169E-05,0,0,0,0,0,0,package://UR5_simplified2/meshes/j6.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://UR5_simplified2/meshes/j6.STL,,01-J6-2,Origin_j6,Axis_j6,j6,revolute,0.064597,0.045249,0,0,0,-1.5708,j5,0,1,0,0,0,-4.7124,0,,,,,,,,
end_effector,2.66197477882812E-05,0.0228582541719834,-7.99360577730113E-15,0,0,0,0.0387244499068886,7.6803939719158E-06,-6.30801942990225E-09,3.81314548483494E-21,1.4002426572648E-05,-7.93172946267574E-21,7.70235609549383E-06,0,0,0,0,0,0,package://UR5_simplified2/meshes/end_effector.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://UR5_simplified2/meshes/end_effector.STL,,01-Optoforce_EndEffector-1,Origin_end_effector,,end_effector,fixed,0,0.077173,0,-3.1416,-0.7854,0,j6,0,0,0,,,,,,,,,,,,
